0.0044038086189002465,-0.0031528716290224286,0.00046111002791318666,7.580321179263284e-05,-0.0002367754524143143,-2.4696724540486078e-05,-0.00019994079513496093,3.1627775830727835e-05,4.072654515128141e-05,-4.1046378212879675e-05,1.8306960465170954e-06,6.736511371595767e-05,0.00021412106226389627,-9.564470050246724e-06,0.0002010704758951632
-0.0031528716290224164,0.0050512474890014964,-0.000427496892058511,-5.213205017473035e-05,0.001259447038672924,3.3862575921094006e-05,0.0012340024006443156,-1.260529721652504e-05,0.0010118826177470887,5.000875469342927e-05,0.0010527825713099656,-4.341286771487425e-05,0.0008417446738318371,2.4654011024352778e-05,0.0008650665997997316
0.00046111002791317625,-0.0004274968920584343,7.045440636539931e-05,6.025786227780686e-06,-2.5583053020374592e-05,-4.753486970104684e-06,-2.4723020821843294e-05,1.7031726615105778e-06,5.296064863144917e-06,-6.408490185141966e-06,-1.3212519858026846e-06,6.1463398084042764e-06,2.6103736348892323e-05,-2.769515703208438e-06,2.267497332039761e-05
7.580321179263296e-05,-5.2132050174730705e-05,6.025786227780316e-06,8.396395626294583e-05,-2.336048896095387e-05,9.787774511341295e-07,-2.0720790650962143e-05,6.605445253374436e-06,9.397638943611057e-07,-2.0822692429939135e-06,1.8233215181512927e-06,9.716264244046911e-06,2.1875005380566655e-05,6.948936222839888e-07,2.3015592309422584e-05
-0.00023677545241431372,0.001259447038672924,-2.558305302037467e-05,-2.3360488960953873e-05,0.0013666201174413178,1.3600290980510373e-05,0.0010936210845668925,-8.47496229890244e-06,0.0009991599879472623,2.4955897970919645e-05,0.0009949968767551255,-2.025623017236625e-05,0.0009117670940778709,1.3798011502478966e-05,0.0009034459043380474
-2.4696724540486136e-05,3.3862575921094427e-05,-4.753486970104579e-06,9.787774511341386e-07,1.3600290980510307e-05,8.080539100403013e-05,1.467199600166539e-05,2.6954644399632303e-06,-8.421332791214214e-07,8.477479269171523e-06,4.6876641986180984e-08,7.559523298862725e-07,-1.4987451986900843e-05,6.320722572386694e-06,-1.4640271713763867e-05
-0.00019994079513496074,0.001234002400644314,-2.472302082184454e-05,-2.072079065096207e-05,0.0010936210845668923,1.4671996001665352e-05,0.0013797683229502576,-9.85065752271771e-06,0.0009954096702579154,2.494617056844716e-05,0.0009965722885411786,-2.161723131141545e-05,0.000905311909697218,1.2842720140973761e-05,0.0008985258083429925
3.1627775830727875e-05,-1.2605297216524948e-05,1.7031726615106345e-06,6.605445253374445e-06,-8.474962298902496e-06,2.695464439963212e-06,-9.850657522717718e-06,8.011880364012836e-05,5.356834981542919e-07,1.299341277133558e-06,-5.274444168652761e-08,6.595333983338337e-06,8.993346125986454e-06,2.640969743363427e-06,9.677586068603259e-06
4.07265451512811e-05,0.0010118826177470885,5.296064863144419e-06,9.397638943610339e-07,0.000999159987947262,-8.421332791213952e-07,0.0009954096702579156,5.356834981543049e-07,0.0012923877787588728,-5.700462912470847e-07,0.0009969012026886262,-1.7481969971170312e-07,0.0010027517765466806,1.7579766584981683e-08,0.0009986784377594507
-4.1046378212879634e-05,5.0008754693429006e-05,-6.40849018514214e-06,-2.08226924299392e-06,2.4955897970919716e-05,8.477479269171516e-06,2.494617056844716e-05,1.2993412771335514e-06,-5.700462912470458e-07,8.627419451429425e-05,-7.426084910698687e-08,-2.103996988770325e-06,-2.6209751579658036e-05,8.199297451901145e-06,-2.669175729743582e-05
1.8306960465158432e-06,0.0010527825713099667,-1.3212519858031073e-06,1.8233215181513302e-06,0.0009949968767551255,4.687664198610279e-08,0.0009965722885411795,-5.274444168660652e-08,0.0009969012026886269,-7.426084910696093e-08,0.001292306620142043,-4.286831692518875e-07,0.0010007962088921115,-1.379101943848165e-06,0.0010020877805797135
6.736511371595759e-05,-4.341286771487416e-05,6.1463398084044e-06,9.716264244046921e-06,-2.0256230172366183e-05,7.55952329886295e-07,-2.1617231311415392e-05,6.595333983338336e-06,-1.7481969971174876e-07,-2.1039969887703373e-06,-4.286831692519075e-07,8.402497032842351e-05,2.379470870823006e-05,9.144866320461429e-07,2.1686402353707933e-05
0.0002141210622638975,0.0008417446738318367,2.6103736348893786e-05,2.187500538056668e-05,0.0009117670940778709,-1.4987451986900815e-05,0.0009053119096972182,8.993346125986442e-06,0.0010027517765466808,-2.6209751579658033e-05,0.0010007962088921121,2.379470870823006e-05,0.0013774040125173407,-1.3895534169672555e-05,0.001102658129237227
-9.564470050246729e-06,2.4654011024352656e-05,-2.769515703208441e-06,6.948936222839874e-07,1.3798011502478973e-05,6.320722572386713e-06,1.2842720140973738e-05,2.6409697433634147e-06,1.7579766584948053e-08,8.199297451901132e-06,-1.3791019438482288e-06,9.144866320461475e-07,-1.3895534169672516e-05,8.125018087336678e-05,-1.344791384790424e-05
0.00020107047589516325,0.000865066599799732,2.2674973320398088e-05,2.301559230942256e-05,0.0009034459043380465,-1.4640271713763909e-05,0.0008985258083429929,9.67758606860325e-06,0.0009986784377594507,-2.6691757297435765e-05,0.0010020877805797137,2.1686402353707964e-05,0.0011026581292372278,-1.3447913847904255e-05,0.0013934454027187673
